id,production_countries
49471,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
13569,"[{""iso_3166_1"": ""PL"", ""name"": ""Poland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
7512,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
356216,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
11798,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
146631,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
43546,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
61038,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
78373,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
17820,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
74457,[]
283384,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
19933,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
756,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
433715,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9728,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9731,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9916,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
309425,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
14156,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
43610,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
360339,"[{""iso_3166_1"": ""MY"", ""name"": ""Malaysia""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
31163,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
297621,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
16205,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
887,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9517,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]"
6007,"[{""iso_3166_1"": ""NO"", ""name"": ""Norway""}]"
364083,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
8329,"[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}]"
69640,[]
371085,[]
347548,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
322443,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
657,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
28165,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11561,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
270303,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11624,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
595,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
8810,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}]"
12207,"[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]"
226,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
92182,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
582,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]"
72213,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
990,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
55604,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9662,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
20862,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2771,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
80,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
55,"[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]"
11023,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
33667,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
39013,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11194,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
43839,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1382,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
44639,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
301351,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]"
4816,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
7873,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
331190,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
15186,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
17994,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1378,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
8885,"[{""iso_3166_1"": ""IL"", ""name"": ""Israel""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]"
48382,[]
12901,[]
250124,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
14284,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
57120,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
12228,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
22617,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
55561,[]
42889,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10656,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]"
24363,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
13121,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
24746,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
325140,[]
12109,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
27023,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
22913,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
273899,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
20653,"[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
67373,[]
171759,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
206296,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
35219,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
28260,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
7515,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
13075,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
335866,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
13510,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
215881,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
18238,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
22600,"[{""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}]"
12612,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}]"
50698,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
115210,"[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}]"
34335,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
459488,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
11302,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
119458,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]"
20406,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
3766,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
18616,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
18808,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
95755,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
198062,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
188652,[]
174311,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
12602,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]"
153795,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
17768,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
13516,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
98549,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
312793,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
309919,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
299553,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
21309,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
32235,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
329540,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
26388,"[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]"
49020,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
159037,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""EG"", ""name"": ""Egypt""}]"
12838,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]"
157293,"[{""iso_3166_1"": ""IN"", ""name"": ""India""}]"
14048,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
356987,"[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}]"
295886,[]
38358,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]"
33511,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
702,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
935,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
542,"[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]"
84175,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1705,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
62677,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
50875,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
260778,"[{""iso_3166_1"": ""IN"", ""name"": ""India""}]"
58492,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
44562,[]
37232,"[{""iso_3166_1"": ""BT"", ""name"": ""Bhutan""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]"
4929,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
36334,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9783,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
386826,[]
205126,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
98557,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
104,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]"
10894,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
246449,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
32579,"[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1688,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1999,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
43947,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
24066,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9709,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
191714,"[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]"
25312,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
34106,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11426,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
13909,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
206284,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
27455,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
66468,[]
7973,"[{""iso_3166_1"": ""LB"", ""name"": ""Lebanon""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]"
283686,"[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CO"", ""name"": ""Colombia""}]"
15976,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IL"", ""name"": ""Israel""}]"
592,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
74084,"[{""iso_3166_1"": ""IN"", ""name"": ""India""}]"
1651,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]"
25428,[]
298584,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10758,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11690,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
3083,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9344,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10707,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
15647,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
308529,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
4174,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
20156,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
9464,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
49018,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
13820,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
18079,"[{""iso_3166_1"": ""AR"", ""name"": ""Argentina""}]"
127918,[]
17113,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
129139,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
507,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
4012,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
14054,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
323271,[]
10972,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
13066,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
66025,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11908,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
3082,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
39541,[]
1961,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
51820,[]
291362,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
30082,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
72913,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
23963,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
29406,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
361505,[]
104755,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
253306,"[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}]"
29595,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
46729,[]
294600,[]
137347,"[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""PL"", ""name"": ""Poland""}, {""iso_3166_1"": ""RO"", ""name"": ""Romania""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
290370,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
426469,[]
356841,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
301325,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
347755,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
408,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
44413,"[{""iso_3166_1"": ""AR"", ""name"": ""Argentina""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]"
39209,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]"
48463,[]
394047,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
312791,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
266034,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]"
280381,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2661,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
100,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
218500,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
309,"[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]"
27845,[]
25784,[]
52790,[]
100275,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""DK"", ""name"": ""Denmark""}]"
295914,"[{""iso_3166_1"": ""KG"", ""name"": ""Kyrgyz Republic""}]"
42033,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
19187,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
46415,"[{""iso_3166_1"": ""IN"", ""name"": ""India""}]"
38570,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
27588,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
223,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9725,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
28580,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
23730,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
84197,[]
46256,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
19997,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
43266,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
278316,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1412,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
176,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
39939,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
357834,"[{""iso_3166_1"": ""DZ"", ""name"": ""Algeria""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
215924,"[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]"
480,"[{""iso_3166_1"": ""IN"", ""name"": ""India""}]"
14295,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11219,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
20770,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
176124,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
500,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
60400,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
429,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]"
310569,"[{""iso_3166_1"": ""BR"", ""name"": ""Brazil""}]"
98369,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
114065,[]
89750,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
49951,[]
86331,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]"
355629,[]
16433,[]
15544,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
43884,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
107315,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
137955,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
13064,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
59917,[]
157422,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
310933,[]
7553,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
12877,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
39895,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
102840,[]
55616,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
29697,"[{""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}]"
50037,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
94329,"[{""iso_3166_1"": ""ID"", ""name"": ""Indonesia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]"
53502,[]
202604,[]
289,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
27374,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}]"
26815,"[{""iso_3166_1"": ""IN"", ""name"": ""India""}]"
811,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1366,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
244776,"[{""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
5769,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
277685,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
103,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11298,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
646,"[{""iso_3166_1"": ""JM"", ""name"": ""Jamaica""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
93856,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9003,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
347126,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10092,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10643,"[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]"
46705,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
546,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
76487,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
5722,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
39833,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1781,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
18712,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
7944,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
171424,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""CL"", ""name"": ""Chile""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
361475,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
113947,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
18570,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
83860,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
41469,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
244772,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
50837,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
248774,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10183,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
159014,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
32456,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
49963,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
13508,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
22597,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9707,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
37532,[]
26791,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
56666,"[{""iso_3166_1"": ""IN"", ""name"": ""India""}]"
8675,"[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
13132,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
47686,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
46989,[]
192132,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
24424,"[{""iso_3166_1"": ""IL"", ""name"": ""Israel""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]"
13198,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
244267,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
21413,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
