id,title,budget,revenue,release_date,popularity,original_language,runtime,vote_average,vote_count
11386,The Crying Game,3705538,62548947,1992-09-02,8.839651,en,112.0,6.9,176
10246,Porky's,4000000,125728258,1981-11-13,12.891276,en,94.0,6.1,183
29426,Survival of the Dead,4000000,0,2010-05-06,10.789912,en,90.0,4.6,116
10331,Night of the Living Dead,114000,30000000,1968-10-01,25.666029,en,96.0,7.5,580
153,Lost in Translation,4000000,119723856,2003-08-31,45.66662,en,102.0,7.3,1895
703,Annie Hall,4000000,38251425,1977-04-19,35.892034,en,93.0,7.8,1010
27191,The Greatest Show on Earth,4000000,36000000,1952-01-10,8.988455,en,152.0,6.6,50
1365,Monster's Ball,4000000,44909486,2001-11-11,14.042041,en,111.0,6.5,250
287424,Maggie,4000000,187112,2015-05-08,40.016306,en,95.0,5.2,593
451,Leaving Las Vegas,3600000,49800000,1995-10-27,22.030517,en,112.0,7.1,360
165864,Hansel and Gretel Get Baked,4500000,0,2013-02-19,2.503612,en,86.0,4.8,67
987,The Front Page,4000000,0,1974-12-01,4.117968,en,105.0,6.9,68
241251,The Boy Next Door,4000000,52425855,2015-01-23,24.161735,en,91.0,4.1,1022
40494,Trapeze,4000000,14400000,1956-05-30,1.379354,en,105.0,6.4,22
39781,The Kids Are All Right,3500000,34705850,2010-07-09,15.338211,en,106.0,6.5,506
8337,They Live,4000000,13008928,1988-11-23,29.852608,en,94.0,7.1,550
5925,The Great Escape,4000000,11744471,1963-06-20,35.061467,en,172.0,7.8,717
8357,What the #$*! Do We (K)now!?,0,10000000,2004-04-23,7.288352,en,109.0,5.8,34
146203,The Last Exorcism Part II,5000000,15179302,2013-02-28,10.605752,en,88.0,4.4,203
85350,Boyhood,4000000,44349000,2014-06-05,43.40352,en,164.0,7.5,1971
512,Scoop,4000000,31584901,2006-07-27,17.229537,en,96.0,6.4,420
13408,The Wash,7000000,10229331,2001-11-16,2.453459,en,93.0,5.3,26
47816,3 Strikes,6000000,9000000,2000-03-01,1.433692,en,82.0,5.9,15
10744,The Cooler,32000000,0,2003-01-17,9.976428,en,101.0,6.7,89
11536,The Misfits,4000000,8200000,1961-01-01,2.930058,en,124.0,6.8,72
9782,The Night Listener,0,0,2006-02-12,7.173059,en,91.0,5.5,57
18713,The Jerky Boys,0,0,1995-02-03,1.735462,en,82.0,4.8,10
6537,The Orphanage,0,44000000,2007-08-27,29.071955,es,105.0,7.1,633
184345,A Haunted House 2,0,0,2014-04-17,18.428909,en,87.0,5.4,346
1809,The Rules of Attraction,4000000,0,2002-10-11,11.387335,en,110.0,6.3,168
2370,Topaz,4000000,6000000,1969-12-18,5.975604,en,143.0,6.1,77
9809,Let's Go to Prison,4000000,4630045,2006-11-17,4.59841,en,84.0,5.5,69
5,Four Rooms,4000000,4300000,1995-12-09,22.87623,en,98.0,6.5,530
11013,Secretary,4000000,9304609,2002-01-11,19.107285,en,104.0,6.7,376
19153,The Real Cancun,0,0,2003-04-23,0.456485,en,96.0,3.3,8
10132,Talk Radio,4000000,3468572,1988-12-21,4.541908,en,110.0,6.7,46
16448,Waiting for Guffman,0,0,1996-01-31,4.348416,en,84.0,7.3,63
15122,Love Stinks,0,0,1999-09-10,3.347885,en,94.0,5.4,11
8141,You Kill Me,4000000,2426851,2007-02-09,6.091951,en,90.0,6.2,80
1546,Thumbsucker,0,1919197,2005-01-23,4.757625,en,96.0,6.1,67
48572,Red State,4000000,1104682,2011-08-19,12.062371,en,88.0,5.9,316
14517,Mirrormask,4000000,866999,2005-01-25,7.758188,en,101.0,6.6,102
89708,Samsara,4000000,0,2011-09-16,12.781973,en,102.0,8.0,167
27551,The Barbarians,0,0,1987-03-01,1.631993,en,87.0,5.1,8
64678,The Art of Getting By,0,1406224,2011-06-17,12.690224,en,83.0,6.5,415
309503,Zipper,0,0,2015-08-28,8.516229,en,103.0,5.5,58
14293,Poolhall Junkies,0,0,2002-06-07,5.90259,en,99.0,6.5,25
15059,The Loss of Sexual Innocence,4000000,0,1999-04-29,2.866934,en,106.0,5.2,9
103328,Holy Motors,0,641100,2012-07-02,9.140936,en,115.0,6.9,228
157847,Joe,4000000,2365467,2014-04-11,22.987897,en,118.0,6.5,338
25719,Shooting Fish,3000000,302204,1997-08-22,1.204941,en,109.0,7.0,23
48309,Prison,1300000,354704,1988-03-04,7.605291,en,102.0,6.7,27
27723,Psycho Beach Party,1500000,0,2000-08-06,2.855963,en,95.0,6.0,26
20468,The Big Tease,0,0,1999-01-01,0.502396,en,87.0,5.8,6
242575,"Guten Tag, Ramón",4000000,0,2013-10-18,1.771584,en,119.0,8.1,18
44945,Trust,9500000,120000,2010-09-10,21.230737,en,104.0,6.6,307
29122,An Everlasting Piece,0,0,2000-12-22,0.068246,en,103.0,6.0,1
125123,Among Giants,0,0,1998-06-24,0.541652,en,93.0,4.5,2
111190,Adore,16000000,318982,2013-04-03,18.790221,en,100.0,6.1,291
133575,The Velocity of Gary,4000000,0,1999-07-16,0.409089,en,100.0,4.2,5
54580,Mondays in the Sun,4000000,146402,2002-09-27,3.663108,es,113.0,7.1,36
52015,Stake Land,650000,33245,2010-09-30,12.496261,en,98.0,6.2,285
34941,The Last Time I Committed Suicide,0,0,1997-06-20,0.596889,en,92.0,6.7,7
227975,Futuro Beach,0,0,2014-05-01,2.611364,pt,106.0,6.4,31
60422,Another Happy Day,4000000,355688,2011-11-18,3.238466,en,119.0,6.2,37
81390,A Lonely Place to Die,4000000,25345000,2011-04-09,8.30723,en,99.0,6.2,157
10981,Nothing,0,0,2003-09-09,3.408955,en,90.0,5.8,38
225235,The Geographer Drank His Globe Away,0,4037782,2013-07-26,1.876621,ru,120.0,7.3,23
14902,1776,0,0,1972-11-09,1.807571,en,142.0,7.1,20
121676,Inescapable,0,0,2012-09-14,6.783053,en,93.0,5.2,13
22301,Hell's Angels,3950000,8000000,1930-11-15,8.484123,en,127.0,6.1,19
20065,Purple Violets,4000000,0,2007-04-30,0.936232,en,103.0,5.7,9
257087,The Veil,4000000,0,2016-04-21,12.822534,en,93.0,4.5,118
46420,The Loved Ones,0,0,2009-09-13,4.989985,en,84.0,6.6,207
114635,The Helpers,4000000,0,2012-10-27,1.390659,en,78.0,4.1,8
158150,How to Fall in Love,4000000,0,2012-07-21,1.923514,en,0.0,5.2,20
251979,The Perfect Wave,0,0,2014-02-28,4.118612,en,113.0,4.4,21
874,A Man for All Seasons,3900000,28350000,1966-12-12,9.541688,en,120.0,7.5,89
10774,Network,3800000,23689877,1976-11-01,17.234745,en,121.0,7.7,381
770,Gone with the Wind,4000000,400176459,1939-12-15,48.98255,en,238.0,7.7,970
266102,Desert Dancer,0,0,2014-07-03,1.972668,en,98.0,6.5,18
29715,Major Dundee,3800000,14873,1965-04-07,3.490215,en,123.0,6.2,38
25209,Annie Get Your Gun,3768785,8000000,1950-05-17,1.726175,en,107.0,7.3,22
37495,Four Lions,967686,4270000,2010-05-07,20.544999,en,101.0,7.0,423
29262,The House of Sand,0,0,2005-05-13,0.389471,pt,115.0,6.7,9
34769,Defendor,3500000,44462,2009-09-12,8.45342,en,101.0,6.5,195
35032,The Pirate,3700000,2956000,1948-06-11,0.90522,en,102.0,6.6,17
5178,The Good Heart,3800000,0,2009-09-11,2.201678,en,95.0,6.0,21
8618,The History Boys,4000000,13401952,2006-10-02,3.771652,en,109.0,6.6,66
3116,Midnight Cowboy,3600000,44785053,1969-05-25,21.119209,en,113.0,7.4,299
9427,The Full Monty,3500000,257850122,1997-08-13,17.002623,en,91.0,6.8,363
813,Airplane!,3500000,83453539,1980-07-02,46.116885,en,88.0,7.1,1074
352978,Chain of Command,5000000,0,2015-08-30,1.398981,en,88.0,5.3,11
10634,Friday,3500000,28215918,1995-04-26,25.5748,en,91.0,7.0,503
9516,Menace II Society,3500000,27900000,1993-05-26,3.418871,en,97.0,7.2,173
16288,Creepshow 2,3500000,14000000,1987-05-01,10.729884,en,92.0,5.9,129
23330,The Ballad of Cable Hogue,3716946,5000000,1970-05-13,2.676535,en,121.0,6.9,47
18900,In Cold Blood,3500000,13007551,1967-12-14,7.821438,en,134.0,7.4,82
27029,The Nun's Story,3500000,12800000,1959-06-18,3.281509,en,149.0,7.4,46
26268,Harper,3500000,12000000,1966-02-23,2.938973,en,121.0,6.2,35
573,Frenzy,3500000,12600000,1972-05-25,10.219942,en,116.0,7.1,158
310131,The Witch,3500000,40423945,2016-02-19,50.319662,en,92.0,6.3,1434
40505,I Got the Hook Up,0,0,1998-05-27,0.593068,en,93.0,5.4,8
11363,She's the One,3500000,9482579,1996-08-26,8.406025,en,96.0,5.7,70
3033,Gods and Monsters,10000000,6451628,1998-01-21,5.588652,en,105.0,6.8,81
25376,The Secret in Their Eyes,2000000,33965843,2009-08-13,25.894065,es,129.0,7.8,626
22007,Train,0,0,2008-10-16,3.280081,en,94.0,4.8,36
765,Evil Dead II,3600000,5923044,1987-03-13,35.674774,en,84.0,7.6,742
10615,Pootie Tang,0,0,2001-06-29,3.115754,en,81.0,5.4,43
205321,Sharknado,1000000,0,2013-07-11,20.466433,en,86.0,3.8,476
89540,The Other Conquest,0,0,1999-04-01,0.015597,es,105.0,5.4,4
46146,Troll Hunter,3500000,4159678,2010-10-29,12.982319,nb,103.0,6.7,583
38007,Ira & Abby,0,0,2006-01-01,0.595136,en,104.0,5.8,9
14256,Winter Passing,3500000,113783,2006-02-07,3.643608,en,98.0,6.7,28
540,D.E.B.S.,3500000,0,2004-01-21,6.396936,en,91.0,5.6,90
370464,The Masked Saint,0,0,2016-01-08,0.909067,en,111.0,2.9,7
20055,The Betrayed,3500000,0,2008-09-27,1.348114,en,98.0,5.2,10
224569,Taxman,0,0,1999-09-16,0.964802,en,104.0,2.0,1
395766,The Secret,0,0,2016-04-29,0.042346,en,200.0,0.0,0
39303,2:13,3500000,0,2009-04-25,1.271621,en,96.0,4.6,10
142061,"Batman: The Dark Knight Returns, Part 2",3500000,0,2013-01-18,25.891466,en,78.0,7.9,419
370662,Time to Choose,3500000,0,2015-09-04,1.618138,en,100.0,0.0,0
252360,In the Name of the King III,3500000,0,2013-12-27,4.304341,en,85.0,3.3,19
256740,Wicked Blood,3500000,0,2014-03-04,3.158056,en,92.0,5.3,37
299145,Stranded,0,0,2015-06-05,3.230779,en,86.0,5.0,11
241766,Lords of London,3440000,0,2014-01-06,1.913302,en,90.0,3.6,6
12535,High Anxiety,3400000,31063038,1977-12-25,5.690619,en,94.0,6.5,84
1667,March of the Penguins,8000000,127392239,2005-01-26,17.537154,fr,80.0,6.9,358
50839,Margin Call,3500000,19504039,2011-09-28,26.259389,en,107.0,6.7,524
86549,August,0,0,2011-06-09,1.419431,en,100.0,6.2,15
13973,Choke,3000000,3830137,2008-09-26,11.637458,en,92.0,6.0,127
244786,Whiplash,3300000,13092000,2014-10-10,192.528841,en,105.0,8.3,4254
598,City of God,3300000,30641770,2002-02-05,44.356711,pt,130.0,8.1,1814
11129,Human Traffic,600000,4000000,1999-06-04,4.859873,en,99.0,6.8,97
75861,To Write Love on Her Arms,3400000,0,2015-03-13,6.723057,en,118.0,6.8,47
13551,The Dead Girl,0,0,2006-11-07,3.069605,en,85.0,6.4,66
103663,The Hunt,3800000,16800000,2012-08-28,21.826888,da,115.0,7.9,927
850,A Christmas Story,0,19294144,1983-11-18,15.128316,en,94.0,7.4,344
12586,Bella,0,0,2006-09-09,1.814802,en,91.0,6.7,37
11564,Class of 1984,4300000,0,1982-08-20,5.643023,en,98.0,6.2,66
301748,The Opposite Sex,3300000,45000,2014-11-08,2.964785,en,96.0,4.1,9
108346,Dreaming of Joseph Lees,2000000,7,1999-10-29,0.11615,en,92.0,8.0,1
8841,The Class,0,28814580,2008-09-24,13.437038,fr,128.0,6.8,174
805,Rosemary's Baby,3200000,33395426,1968-06-12,26.180367,en,136.0,7.5,863
11697,The Man Who Shot Liberty Valance,3200000,8000000,1962-04-22,11.735287,en,123.0,7.4,265
22051,Adam,0,2277396,2009-07-29,8.308442,en,99.0,6.9,150
436,Maria Full of Grace,0,0,2004-01-18,3.027892,es,101.0,6.9,101
55347,Beginners,3200000,5332926,2010-09-11,11.933449,en,105.0,6.8,347
10070,Feast,0,658573,2005-10-14,8.825113,en,95.0,6.1,160
8469,Animal House,2700000,141000000,1978-07-27,17.332585,en,109.0,7.0,418
658,Goldfinger,2500000,124881062,1964-09-17,47.812466,en,110.0,7.2,987
125490,Antiviral,2400000,0,2012-09-19,11.753553,en,110.0,5.7,112
1585,It's a Wonderful Life,3180000,9644124,1946-12-20,42.868495,en,130.0,8.0,1076
627,Trainspotting,4000000,16491080,1996-02-23,63.513324,en,93.0,7.8,2655
23618,The Original Kings of Comedy,0,0,2000-08-18,1.918959,en,115.0,6.3,15
41436,Paranormal Activity 2,3000000,177512032,2010-10-20,22.789649,en,91.0,5.7,722
10162,Waking Ned,0,0,1998-09-15,5.735912,en,91.0,7.4,54
1430,Bowling for Columbine,4000000,35564473,2002-10-09,11.414843,en,120.0,7.3,453
259943,Coming Home,0,0,2014-05-16,6.017273,zh,111.0,6.9,49
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,3000000,29999213,1985-10-31,21.607228,en,87.0,5.7,361
11257,A Room with a View,3000000,20966644,1985-12-13,7.961559,en,117.0,6.9,156
158015,The Purge,3000000,89328627,2013-05-31,54.403033,en,86.0,6.0,2428
82507,Sinister,3000000,77712439,2012-03-29,41.045084,en,110.0,6.7,1573
20337,Martin Lawrence Live: Runteldat,3000000,19184015,2002-08-01,0.295226,en,113.0,5.0,1
261,Cat on a Hot Tin Roof,3000000,17570324,1958-02-17,16.553594,en,108.0,7.6,165
1685,Beneath the Planet of the Apes,3000000,18999718,1970-05-01,24.393296,en,95.0,6.2,361
20737,Air Bud,3000000,23144499,1997-08-01,11.241802,en,98.0,5.3,106
10991,Pokémon: Spell of the Unknown,16000000,68411275,2000-07-08,9.18885,ja,93.0,5.9,137
10225,Friday the 13th Part VI: Jason Lives,3000000,19472057,1986-08-01,11.158167,en,86.0,5.7,216
826,The Bridge on the River Kwai,3000000,33300000,1957-10-02,23.109959,en,161.0,7.7,542
34086,Spaced Invaders,3000000,15369573,1990-04-27,1.586598,en,100.0,4.7,25
5854,Family Plot,2000000,7900000,1976-04-09,3.832858,en,121.0,6.7,86
284,The Apartment,3000000,25000000,1960-06-15,22.889294,en,125.0,8.1,483
10285,Jason Goes to Hell: The Final Friday,3000000,15938065,1993-08-13,10.341982,en,87.0,4.2,193
5780,Torn Curtain,3000000,13000000,1966-07-13,7.924982,en,128.0,6.4,120
292,Dave Chappelle's Block Party,3000000,11718595,2005-09-12,1.697846,en,100.0,6.4,28
223485,Slow West,0,229094,2015-04-16,14.936661,en,84.0,6.6,367
29463,Krush Groove,3000000,0,1985-10-25,0.720091,en,97.0,7.0,11
18065,Next Day Air,0,0,2009-02-06,2.747402,en,84.0,5.3,36
22013,Elmer Gantry,3000000,10400000,1960-06-19,6.734965,en,146.0,7.3,41
821,Judgment at Nuremberg,3000000,10000000,1961-12-01,13.338539,en,186.0,7.6,155
53862,Trippin',0,9016377,1999-05-12,0.185373,en,94.0,4.5,4
3089,Red River,3000000,9012000,1948-08-26,5.344815,en,133.0,7.3,82
30139,Phat Girlz,0,0,2006-01-01,0.982624,en,99.0,3.7,10
132344,Before Midnight,3000000,11176469,2013-04-05,23.299907,en,108.0,7.4,568
15582,Teen Wolf Too,0,0,1987-11-20,4.103764,en,95.0,3.8,46
15158,Phantasm II,3000000,7282851,1988-07-08,5.003615,en,97.0,6.3,94
44634,Woman Thou Art Loosed,3000000,6804016,2004-09-30,0.019984,en,94.0,5.0,3
30309,Real Women Have Curves,0,0,2002-01-01,1.026243,en,86.0,5.8,19
7509,Water,0,10422387,2005-09-08,2.787375,en,115.0,6.8,34
10557,East Is East,3800000,28200000,1999-05-14,3.667372,en,97.0,6.5,59
23531,Whipped,3000000,0,2000-09-01,2.144354,en,82.0,3.1,11
28005,Kama Sutra - A Tale of Love,3000000,4109095,1996-09-11,3.937939,en,117.0,5.7,35
40247,Please Give,3000000,0,2010-01-22,5.325156,en,90.0,6.0,57
252,Willy Wonka & the Chocolate Factory,3000000,4000000,1971-06-29,23.981601,en,100.0,7.4,798
24126,Warlock: The Armageddon,0,0,1993-05-01,3.107149,en,98.0,5.2,38
13982,8 Heads in a Duffel Bag,0,0,1997-04-18,5.016607,en,95.0,5.4,39
16642,Days of Heaven,0,0,1978-09-13,13.857194,en,94.0,7.6,234
17734,Thirteen Conversations About One Thing,0,0,2001-09-02,6.997495,en,104.0,6.4,25
18892,Jawbreaker,3000000,3076820,1999-01-30,4.337685,en,87.0,5.9,90
549,Basquiat,2962051,3011195,1996-08-09,3.636634,en,108.0,6.6,94
121986,Frances Ha,0,4069826,2013-05-17,15.492257,en,86.0,7.2,345
868,Tsotsi,3000000,9879971,2005-08-18,2.504169,af,94.0,6.9,94
10683,Happiness,3000000,2807390,1998-10-16,10.757539,en,139.0,7.4,194
17995,DysFunktional Family,0,0,2003-04-04,1.580027,en,89.0,6.1,4
246403,Tusk,2800000,1826705,2014-09-19,15.754614,en,102.0,5.1,366
670,Oldboy,3000000,14980005,2003-01-01,56.76349,ko,120.0,8.0,1945
35691,Letters to God,0,0,2010-04-09,3.644872,en,110.0,6.5,37
49010,Hobo with a Shotgun,3000000,748453,2011-05-06,16.900433,en,86.0,5.7,211
317930,Compadres,3000000,0,2016-03-31,1.569246,es,101.0,5.2,17
11229,Freeway,3000000,0,1996-08-23,4.682881,en,110.0,6.5,95
22488,Love's Abiding Joy,0,0,2006-10-06,1.128559,en,87.0,5.8,12
24469,Fish Tank,3000000,2357852,2009-05-14,12.68672,en,123.0,6.9,250
82533,Damsels in Distress,0,0,2012-04-06,3.750338,en,99.0,5.6,67
50942,Creature,0,0,1998-05-17,2.857848,en,176.0,4.0,21
84174,Bachelorette,3000000,11947954,2012-08-06,20.95282,en,87.0,5.3,444
34099,Brave New Girl,0,0,2004-04-25,0.18094,en,120.0,3.7,3
79940,Tim and Eric's Billion Dollar Movie,0,0,2012-03-02,1.75311,en,94.0,5.2,34
342,Summer Storm,2700000,0,2004-09-02,3.120747,de,98.0,6.7,59
281230,Fort McCoy,0,0,2014-01-01,0.384496,en,0.0,6.3,2
38033,Chain Letter,0,0,2010-10-01,2.504156,en,96.0,3.9,37
100975,Just Looking,3000000,0,1999-10-21,0.431332,en,97.0,5.8,5
38541,The Divide,3000000,22000,2011-03-13,11.882563,en,112.0,5.7,197
39563,The Eclipse,0,0,2009-04-24,9.342465,en,88.0,6.1,15
234212,Demonic,3000000,3387000,2015-02-12,12.564554,en,83.0,4.9,148
27404,My Big Fat Independent Movie,0,0,2005-03-04,0.68822,en,80.0,3.0,5
170480,The Deported,0,0,2010-06-15,0.194848,en,90.0,0.0,0
71866,Tanner Hall,0,0,2009-09-14,2.015525,en,96.0,5.4,32
192210,Open Road,3000000,0,2013-04-12,2.680629,en,85.0,5.2,18
180296,They Came Together,0,0,2014-06-27,12.036888,en,84.0,5.3,171
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,0,0,2013-01-14,1.737032,en,80.0,2.9,28
70006,Never Back Down 2: The Beatdown,3000000,0,2011-09-13,9.249229,en,90.0,5.8,136
26039,Point Blank,2500000,3200000,1967-08-30,5.164423,en,92.0,7.1,95
79587,Four Single Fathers,3,0,2009-01-15,0.008263,en,100.0,0.0,0
176077,Enter the Dangerous Mind,0,0,2013-03-11,1.998826,en,88.0,4.8,14
260947,Something Wicked,3000000,0,2014-04-04,1.968679,en,95.0,4.6,16
342502,AWOL-72,3000000,0,2015-08-07,1.141463,en,79.0,2.8,10
191229,Iguana,0,0,1988-04-01,0.214704,en,88.0,6.0,1
43213,Chicago Overcoat,3200000,0,2009-10-10,1.034844,en,95.0,6.1,5
44594,Barry Munday,0,0,2010-03-13,1.975941,en,95.0,6.3,22
666,Central Station,2900000,5596708,1998-01-16,5.928937,pt,113.0,7.6,126
248,Pocketful of Miracles,2900000,5000000,1961-12-18,3.370225,en,136.0,7.3,25
325173,Close Range,0,0,2015-12-11,5.485217,en,80.0,4.9,54
55831,Boynton Beach Club,0,0,2005-08-05,0.18887,en,105.0,6.8,3
351043,Amnesiac,3000000,0,2015-08-14,3.077885,en,90.0,4.1,52
43942,Freakonomics,3000000,103735,2010-10-01,1.781462,en,93.0,6.6,36
10226,High Tension,0,0,2003-06-18,4.952983,fr,91.0,6.6,271
66942,Griff the Invisible,2902660,0,2011-08-19,1.35088,en,93.0,6.1,34
356483,Unnatural,0,0,2015-10-16,0.687656,en,89.0,4.3,12
10476,Hustle & Flow,8000000,23563727,2005-07-22,6.39503,en,116.0,6.9,99
239,Some Like It Hot,2883848,25000000,1959-03-18,39.30982,en,122.0,8.0,808
10281,Friday the 13th Part VII: The New Blood,2800000,19170001,1988-05-13,9.070842,en,88.0,5.3,192
630,The Wizard of Oz,2777000,33754967,1939-08-15,67.417542,en,102.0,7.4,1642
3034,Young Frankenstein,2800000,86273333,1974-12-15,36.444894,en,106.0,7.7,854
13025,Diary of the Dead,2000000,5364858,2007-09-08,15.351412,en,95.0,5.4,190
21461,Lage Raho Munna Bhai,0,0,2006-01-01,2.436019,en,144.0,7.6,44
55306,Ulee's Gold,0,0,1997-06-13,0.93392,en,112.0,6.5,19
17264,The Black Stallion,2700000,37799643,1979-10-17,11.35972,en,118.0,7.0,59
346081,Sardaarji,0,0,2015-06-26,0.296981,en,0.0,9.5,2
16016,Journey to Saturn,0,0,2008-09-26,1.776624,en,90.0,4.9,10
15875,Donovan's Reef,2686000,6600000,1963-06-12,1.897263,en,109.0,6.0,30
5900,The Dress,0,0,1996-03-21,0.144031,nl,103.0,7.0,3
43306,A Guy Named Joe,2627000,5363000,1944-03-01,0.531444,en,120.0,6.0,8
11072,Blazing Saddles,2600000,119500000,1974-02-07,22.793929,en,93.0,7.2,609
9730,Friday the 13th: The Final Chapter,2600000,32980880,1984-04-13,14.013414,en,91.0,5.9,237
209274,Ida,2159280,10700000,2013-10-25,13.265432,pl,80.0,7.1,260
26371,Maurice,0,0,1987-09-18,11.552247,en,134.0,7.1,61
14137,Beer League,0,0,2006-09-15,1.73892,en,86.0,5.3,22
291,Riding Giants,2600000,3166000,2004-07-09,0.895946,en,105.0,7.6,23
14139,Timecrimes,2600000,553198,2007-09-20,19.02965,es,92.0,7.0,308
33106,Silver Medalist,0,0,2009-01-20,0.406645,zh,99.0,7.4,13
8875,Timber Falls,2600000,0,2007-12-07,3.687574,en,97.0,5.2,38
872,Singin' in the Rain,2540800,7200000,1952-04-10,36.556954,en,103.0,7.8,727
72914,"Fat, Sick & Nearly Dead",0,0,2010-04-16,0.545825,en,97.0,7.1,47
139038,A Haunted House,2500000,60141683,2013-01-11,18.661541,en,86.0,5.4,516
126509,2016: Obama's America,2500000,33400000,2012-07-13,0.973582,en,87.0,4.6,19
9591,That Thing You Do!,0,34585416,1996-10-04,14.885388,en,108.0,6.8,225
10676,Halloween III: Season of the Witch,2500000,14400000,1982-10-22,12.030456,en,98.0,5.0,229
1687,Escape from the Planet of the Apes,2500000,12348905,1971-05-20,18.30961,en,98.0,6.3,264
24748,Hud,2500000,10000000,1963-05-29,6.82919,en,112.0,7.5,66
181330,Kevin Hart: Let Me Explain,0,32230907,2013-07-03,9.799357,en,74.0,7.1,95
468,My Own Private Idaho,2500000,0,1991-10-17,10.363642,en,104.0,7.1,212
401,Garden State,2500000,26781723,2004-07-28,30.583959,en,102.0,7.1,618
76,Before Sunrise,2500000,5535405,1995-01-27,23.672571,en,105.0,7.7,959
50538,Evil Words,0,0,2003-10-03,0.205034,fr,100.0,6.9,8
25636,Jesus' Son,0,0,1999-09-05,5.581743,en,107.0,6.7,22
19316,Saving Face,0,0,2004-09-12,2.487255,en,91.0,6.8,32
21074,Brick Lane,0,0,2007-11-16,0.262135,en,102.0,5.2,15
84329,Robot & Frank,2500000,3325038,2012-08-16,23.419061,en,85.0,6.8,450
20,My Life Without Me,0,9726954,2003-03-07,7.958831,en,106.0,7.2,77
157386,The Spectacular Now,2500000,6854611,2013-08-02,25.722747,en,95.0,6.8,1048
13007,Religulous,0,0,2008-10-01,9.774126,en,101.0,7.2,197
13518,Fuel,0,0,2008-11-14,0.197469,en,90.0,7.0,3
116584,Valley of the Heart's Delight,0,0,2006-04-24,0.142255,en,100.0,7.0,1
46849,Eye of the Dolphin,2500000,71904,2007-08-24,0.301884,en,100.0,7.1,7
40428,8: The Mormon Proposition,0,0,2010-01-01,0.424957,en,80.0,5.5,6
17334,The Other End of the Line,14000000,0,2008-10-29,3.393648,en,106.0,6.1,50
1698,Anatomy,0,0,2000-02-03,5.025938,de,103.0,6.1,61
20764,Sleep Dealer,2500000,107559,2008-12-10,4.624691,en,90.0,6.0,40
45132,Super,2500000,324138,2010-09-09,12.204569,en,96.0,6.6,441
76706,Christmas Mail,0,0,2010-12-01,0.630226,en,89.0,5.0,15
254472,Stung,2500000,0,2015-07-03,4.270489,de,87.0,4.9,63
332285,Antibirth,35000000,0,2016-09-02,3.674294,en,94.0,4.8,40
49471,Get on the Bus,2400000,5731103,1996-10-16,4.623059,en,120.0,7.0,11
13569,Thr3e,0,0,2006-12-01,1.946715,en,101.0,4.8,21
7512,Idiocracy,30000000,495303,2006-09-01,27.940093,en,84.0,6.3,664
356216,The Rise of the Krays,2500000,0,2015-08-29,1.759506,en,110.0,4.5,19
11798,This Is England,2380000,8176544,2006-09-12,8.395624,en,101.0,7.4,363
146631,U.F.O.,2500000,0,2012-12-14,8.248149,en,101.0,3.1,47
43546,Bathing Beauty,2361000,6892000,1944-07-01,0.628051,en,101.0,7.0,4
61038,Go for It!,2450000,0,2011-05-13,0.500753,en,105.0,4.6,5
78373,"Dancer, Texas Pop. 81",0,565592,1998-05-01,0.376662,en,97.0,10.0,1
17820,Show Boat,2300000,11000000,1951-07-13,1.606314,en,107.0,6.9,18
74457,Redemption Road,0,0,2011-08-26,0.197264,en,91.0,4.7,6
283384,The Calling,0,0,2014-08-05,5.759493,en,108.0,5.6,88
19933,The Brave Little Toaster,2000000,0,1987-07-09,6.86302,en,90.0,6.7,93
756,Fantasia,2280000,83320000,1940-11-13,32.875469,en,124.0,7.2,808
433715,8 Days,0,0,2014-06-15,0.015295,en,90.0,0.0,0
9728,Friday the 13th Part III,4000000,36690067,1982-08-13,14.206525,en,95.0,5.7,254
9731,Friday the 13th: A New Beginning,2200000,21930418,1985-03-22,12.639469,en,92.0,5.1,196
9916,The Last Sin Eater,0,0,2007-02-09,2.371477,en,117.0,6.2,11
309425,Do You Believe?,0,0,2015-03-20,2.470443,en,115.0,6.6,48
14156,Impact Point,0,0,2008-06-13,1.532518,en,90.0,5.7,5
43610,The Valley of Decision,2160000,9132000,1945-06-01,0.1813,en,119.0,5.8,4
360339,Eden,2300000,0,2015-10-22,2.713171,en,97.0,5.6,19
31163,Chicken Tikka Masala,0,0,2005-04-22,0.258413,en,90.0,3.5,5
297621,There's Always Woodstock,0,0,2014-11-14,2.025701,en,90.0,5.4,12
16205,Jack Brooks: Monster Slayer,0,0,2007-10-09,2.659804,en,85.0,5.7,59
887,The Best Years of Our Lives,2100000,23650000,1946-12-25,8.38717,en,172.0,7.6,143
9517,Bully,0,480811,2001-06-15,6.677093,en,113.0,6.7,125
6007,Elling,0,0,2001-03-16,2.526356,en,89.0,7.0,51
364083,Mi America,2100000,3330,2015-10-16,0.039007,en,126.0,0.0,0
8329,[REC],1500000,30448000,2007-04-10,31.691617,es,78.0,7.1,934
69640,Lies in Plain Sight,0,0,2010-10-03,0.47909,en,88.0,4.5,4
371085,Sharkskin,0,0,2015-01-01,0.027801,en,0.0,0.0,0
347548,Containment,0,0,2015-07-09,2.122451,en,77.0,5.1,36
